"Event ID"	"UMASK"	"OTHER"	"COUNTER"	"NAME"	"DESCRIPTION"	"OVERFLOW"	"PRECISE_EVENT"	"LATENCY"	"MSR_INDEX"	"MSR_VALUE"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.IO_CSR_MMIO"	"Offcore prefetch code reads satisfied by the IO, CSR, MMIO unit"	100000	0	0	"0x1A6"	"0x8040"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.LLC_HIT_NO_OTHER_CORE"	"Offcore prefetch code reads satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x140"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.LLC_HIT_OTHER_CORE_HIT"	"Offcore prefetch code reads satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x240"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.LLC_HIT_OTHER_CORE_HITM"	"Offcore prefetch code reads satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x440"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.LOCAL_CACHE"	"Offcore prefetch code reads satisfied by the LLC"	100000	0	0	"0x1A6"	"0x740"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.LOCAL_CACHE_DRAM"	"Offcore prefetch code reads satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4740"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.LOCAL_DRAM"	"Offcore prefetch code reads satisfied by the local DRAM"	100000	0	0	"0x1A6"	"0x4040"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.REMOTE_CACHE"	"Offcore prefetch code reads satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1840"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.REMOTE_CACHE_DRAM"	"Offcore prefetch code reads satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3840"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.REMOTE_CACHE_HIT"	"Offcore prefetch code reads that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1040"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.REMOTE_CACHE_HITM"	"Offcore prefetch code reads that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x840"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_IFETCH.REMOTE_DRAM"	"Offcore prefetch code reads satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2040"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.ANY_CACHE_DRAM"	"Offcore prefetch RFO requests satisfied by any cache or DRAM."	100000	0	0	"0x1A6"	"0x7F20"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.ANY_DRAM"	"Offcore prefetch RFO requests satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6020"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.ANY_LLC_MISS"	"Offcore prefetch RFO requests that missed the LLC"	100000	0	0	"0x1A6"	"0xF820"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.ANY_LOCATION"	"All offcore prefetch RFO requests"	100000	0	0	"0x1A6"	"0xFF20"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.IO_CSR_MMIO"	"Offcore prefetch RFO requests satisfied by the IO, CSR, MMIO unit"	100000	0	0	"0x1A6"	"0x8020"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.LLC_HIT_NO_OTHER_CORE"	"Offcore prefetch RFO requests satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x120"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.LLC_HIT_OTHER_CORE_HIT"	"Offcore prefetch RFO requests satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x220"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.LLC_HIT_OTHER_CORE_HITM"	"Offcore prefetch RFO requests satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x420"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.LOCAL_CACHE"	"Offcore prefetch RFO requests satisfied by the LLC"	100000	0	0	"0x1A6"	"0x720"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.LOCAL_CACHE_DRAM"	"Offcore prefetch RFO requests satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4720"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.LOCAL_DRAM"	"Offcore prefetch RFO requests satisfied by the local DRAM"	100000	0	0	"0x1A6"	"0x4020"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.REMOTE_CACHE"	"Offcore prefetch RFO requests satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1820"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.REMOTE_CACHE_DRAM"	"Offcore prefetch RFO requests satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3820"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.REMOTE_CACHE_HIT"	"Offcore prefetch RFO requests that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1020"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.REMOTE_CACHE_HITM"	"Offcore prefetch RFO requests that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x820"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PF_RFO.REMOTE_DRAM"	"Offcore prefetch RFO requests satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2020"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.ANY_CACHE_DRAM"	"Offcore prefetch requests satisfied by any cache or DRAM."	100000	0	0	"0x1A6"	"0x7F70"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.ANY_DRAM"	"Offcore prefetch requests satisfied by any DRAM"	100000	0	0	"0x1A6"	"0x6070"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.ANY_LLC_MISS"	"Offcore prefetch requests that missed the LLC"	100000	0	0	"0x1A6"	"0xF870"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.ANY_LOCATION"	"All offcore prefetch requests"	100000	0	0	"0x1A6"	"0xFF70"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.IO_CSR_MMIO"	"Offcore prefetch requests satisfied by the IO, CSR, MMIO unit"	100000	0	0	"0x1A6"	"0x8070"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.LLC_HIT_NO_OTHER_CORE"	"Offcore prefetch requests satisfied by the LLC and not found in a sibling core"	100000	0	0	"0x1A6"	"0x170"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.LLC_HIT_OTHER_CORE_HIT"	"Offcore prefetch requests satisfied by the LLC and HIT in a sibling core"	100000	0	0	"0x1A6"	"0x270"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.LLC_HIT_OTHER_CORE_HITM"	"Offcore prefetch requests satisfied by the LLC  and HITM in a sibling core"	100000	0	0	"0x1A6"	"0x470"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.LOCAL_CACHE"	"Offcore prefetch requests satisfied by the LLC"	100000	0	0	"0x1A6"	"0x770"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.LOCAL_CACHE_DRAM"	"Offcore prefetch requests satisfied by the LLC or local DRAM"	100000	0	0	"0x1A6"	"0x4770"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.LOCAL_DRAM"	"Offcore prefetch requests satisfied by the local DRAM"	100000	0	0	"0x1A6"	"0x4070"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.REMOTE_CACHE"	"Offcore prefetch requests satisfied by a remote cache"	100000	0	0	"0x1A6"	"0x1870"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.REMOTE_CACHE_DRAM"	"Offcore prefetch requests satisfied by a remote cache or remote DRAM"	100000	0	0	"0x1A6"	"0x3870"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.REMOTE_CACHE_HIT"	"Offcore prefetch requests that HIT in a remote cache "	100000	0	0	"0x1A6"	"0x1070"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.REMOTE_CACHE_HITM"	"Offcore prefetch requests that HITM in a remote cache"	100000	0	0	"0x1A6"	"0x870"
"0xB7"	"0x1"	"0x53"	2	"OFFCORE_RESPONSE_0.PREFETCH.REMOTE_DRAM"	"Offcore prefetch requests satisfied by a remote DRAM"	100000	0	0	"0x1A6"	"0x2070"
"0x7"	"0x1"	"0x53"	"0,1,2,3"	"PARTIAL_ADDRESS_ALIAS"	"False dependencies due to partial address aliasing"	200000	0	0	0	0
"0xD2"	"0xF"	"0x53"	"0,1,2,3"	"RAT_STALLS.ANY"	"All RAT stall cycles"	2000000	0	0	0	0
"0xD2"	"0x1"	"0x53"	"0,1,2,3"	"RAT_STALLS.FLAGS"	"Flag stall cycles"	2000000	0	0	0	0
"0xD2"	"0x2"	"0x53"	"0,1,2,3"	"RAT_STALLS.REGISTERS"	"Partial register stall cycles"	2000000	0	0	0	0
"0xD2"	"0x4"	"0x53"	"0,1,2,3"	"RAT_STALLS.ROB_READ_PORT"	"ROB read port stalls cycles"	2000000	0	0	0	0
"0xD2"	"0x8"	"0x53"	"0,1,2,3"	"RAT_STALLS.SCOREBOARD"	"Scoreboard stall cycles"	2000000	0	0	0	0
"0xA2"	"0x1"	"0x53"	"0,1,2,3"	"RESOURCE_STALLS.ANY"	"Resource related stall cycles"	2000000	0	0	0	0
"0xA2"	"0x20"	"0x53"	"0,1,2,3"	"RESOURCE_STALLS.FPCW"	"FPU control word write stall cycles"	2000000	0	0	0	0
"0xA2"	"0x2"	"0x53"	"0,1,2,3"	"RESOURCE_STALLS.LOAD"	"Load buffer stall cycles"	2000000	0	0	0	0
"0xA2"	"0x40"	"0x53"	"0,1,2,3"	"RESOURCE_STALLS.MXCSR"	"MXCSR rename stall cycles"	2000000	0	0	0	0
"0xA2"	"0x80"	"0x53"	"0,1,2,3"	"RESOURCE_STALLS.OTHER"	"Other Resource related stall cycles"	2000000	0	0	0	0
"0xA2"	"0x10"	"0x53"	"0,1,2,3"	"RESOURCE_STALLS.ROB_FULL"	"ROB full stall cycles"	2000000	0	0	0	0
"0xA2"	"0x4"	"0x53"	"0,1,2,3"	"RESOURCE_STALLS.RS_FULL"	"Reservation Station full stall cycles"	2000000	0	0	0	0
"0xA2"	"0x8"	"0x53"	"0,1,2,3"	"RESOURCE_STALLS.STORE"	"Store buffer stall cycles"	2000000	0	0	0	0
"0x4"	"0x7"	"0x53"	"0,1,2,3"	"SB_DRAIN.ANY"	"All Store buffer stall cycles"	200000	0	0	0	0
"0xD4"	"0x1"	"0x53"	"0,1,2,3"	"SEG_RENAME_STALLS"	"Segment rename stall cycles"	2000000	0	0	0	0
"0x12"	"0x4"	"0x53"	"0,1,2,3"	"SIMD_INT_128.PACK"	"128 bit SIMD integer pack operations"	200000	0	0	0	0
"0x12"	"0x20"	"0x53"	"0,1,2,3"	"SIMD_INT_128.PACKED_ARITH"	"128 bit SIMD integer arithmetic operations"	200000	0	0	0	0
"0x12"	"0x10"	"0x53"	"0,1,2,3"	"SIMD_INT_128.PACKED_LOGICAL"	"128 bit SIMD integer logical operations"	200000	0	0	0	0
"0x12"	"0x1"	"0x53"	"0,1,2,3"	"SIMD_INT_128.PACKED_MPY"	"128 bit SIMD integer multiply operations"	200000	0	0	0	0
"0x12"	"0x2"	"0x53"	"0,1,2,3"	"SIMD_INT_128.PACKED_SHIFT"	"128 bit SIMD integer shift operations"	200000	0	0	0	0
"0x12"	"0x40"	"0x53"	"0,1,2,3"	"SIMD_INT_128.SHUFFLE_MOVE"	"128 bit SIMD integer shuffle/move operations"	200000	0	0	0	0
"0x12"	"0x8"	"0x53"	"0,1,2,3"	"SIMD_INT_128.UNPACK"	"128 bit SIMD integer unpack operations"	200000	0	0	0	0
"0xFD"	"0x4"	"0x53"	"0,1,2,3"	"SIMD_INT_64.PACK"	"SIMD integer 64 bit pack operations"	200000	0	0	0	0
"0xFD"	"0x20"	"0x53"	"0,1,2,3"	"SIMD_INT_64.PACKED_ARITH"	"SIMD integer 64 bit arithmetic operations"	200000	0	0	0	0
"0xFD"	"0x10"	"0x53"	"0,1,2,3"	"SIMD_INT_64.PACKED_LOGICAL"	"SIMD integer 64 bit logical operations"	200000	0	0	0	0
"0xFD"	"0x1"	"0x53"	"0,1,2,3"	"SIMD_INT_64.PACKED_MPY"	"SIMD integer 64 bit packed multiply operations"	200000	0	0	0	0
"0xFD"	"0x2"	"0x53"	"0,1,2,3"	"SIMD_INT_64.PACKED_SHIFT"	"SIMD integer 64 bit shift operations"	200000	0	0	0	0
"0xFD"	"0x40"	"0x53"	"0,1,2,3"	"SIMD_INT_64.SHUFFLE_MOVE"	"SIMD integer 64 bit shuffle/move operations"	200000	0	0	0	0
"0xFD"	"0x8"	"0x53"	"0,1,2,3"	"SIMD_INT_64.UNPACK"	"SIMD integer 64 bit unpack operations"	200000	0	0	0	0
"0xB8"	"0x1"	"0x53"	"0,1,2,3"	"SNOOP_RESPONSE.HIT"	"Thread responded HIT to snoop"	100000	0	0	0	0
"0xB8"	"0x2"	"0x53"	"0,1,2,3"	"SNOOP_RESPONSE.HITE"	"Thread responded HITE to snoop"	100000	0	0	0	0
"0xB8"	"0x4"	"0x53"	"0,1,2,3"	"SNOOP_RESPONSE.HITM"	"Thread responded HITM to snoop"	100000	0	0	0	0
"0xF6"	"0x1"	"0x53"	"0,1,2,3"	"SQ_FULL_STALL_CYCLES"	"Super Queue full stall cycles"	2000000	0	0	0	0
"0xF4"	"0x10"	"0x53"	"0,1,2,3"	"SQ_MISC.SPLIT_LOCK"	"Super Queue lock splits across a cache line"	2000000	0	0	0	0
"0xC7"	"0x4"	"0x53"	"0,1,2,3"	"SSEX_UOPS_RETIRED.PACKED_DOUBLE"	"SIMD Packed-Double Uops retired (Precise Event)"	200000	1	0	0	0
"0xC7"	"0x1"	"0x53"	"0,1,2,3"	"SSEX_UOPS_RETIRED.PACKED_SINGLE"	"SIMD Packed-Single Uops retired (Precise Event)"	200000	1	0	0	0
"0xC7"	"0x8"	"0x53"	"0,1,2,3"	"SSEX_UOPS_RETIRED.SCALAR_DOUBLE"	"SIMD Scalar-Double Uops retired (Precise Event)"	200000	1	0	0	0
"0xC7"	"0x2"	"0x53"	"0,1,2,3"	"SSEX_UOPS_RETIRED.SCALAR_SINGLE"	"SIMD Scalar-Single Uops retired (Precise Event)"	200000	1	0	0	0
"0xC7"	"0x10"	"0x53"	"0,1,2,3"	"SSEX_UOPS_RETIRED.VECTOR_INTEGER"	"SIMD Vector Integer Uops retired (Precise Event)"	200000	1	0	0	0
"0x6"	"0x4"	"0x53"	"0,1,2,3"	"STORE_BLOCKS.AT_RET"	"Loads delayed with at-Retirement block code"	200000	0	0	0	0
"0x6"	"0x8"	"0x53"	"0,1,2,3"	"STORE_BLOCKS.L1D_BLOCK"	"Cacheable loads delayed with L1D block code"	200000	0	0	0	0
"0xEC"	"0x1"	"0x53"	"0,1,2,3"	"THREAD_ACTIVE"	"Cycles thread is active"	2000000	0	0	0	0
"0x19"	"0x1"	"0x53"	"0,1,2,3"	"TWO_UOP_INSTS_DECODED"	"Two Uop instructions decoded"	2000000	0	0	0	0
"0xDB"	"0x1"	"0x53"	"0,1,2,3"	"UOP_UNFUSION"	"Uop unfusions due to FP exceptions"	2000000	0	0	0	0
"0xD1"	"0x4"	"0x53"	"0,1,2,3"	"UOPS_DECODED.ESP_FOLDING"	"Stack pointer instructions decoded"	2000000	0	0	0	0
"0xD1"	"0x8"	"0x53"	"0,1,2,3"	"UOPS_DECODED.ESP_SYNC"	"Stack pointer sync operations"	2000000	0	0	0	0
"0xD1"	"0x2"	"0x153"	"0,1,2,3"	"UOPS_DECODED.MS_CYCLES_ACTIVE"	"Uops decoded by Microcode Sequencer"	2000000	0	0	0	0
"0xD1"	"0x1"	"0x1D3"	"0,1,2,3"	"UOPS_DECODED.STALL_CYCLES"	"Cycles no Uops are decoded"	2000000	0	0	0	0
"0xB1"	"0x3F"	"0x173"	"0,1,2,3"	"UOPS_EXECUTED.CORE_ACTIVE_CYCLES"	"Cycles Uops executed on any port (core count)"	2000000	0	0	0	0
"0xB1"	"0x1F"	"0x173"	"0,1,2,3"	"UOPS_EXECUTED.CORE_ACTIVE_CYCLES_NO_PORT5"	"Cycles Uops executed on ports 0-4 (core count)"	2000000	0	0	0	0
"0xB1"	"0x3F"	"0x1F7"	"0,1,2,3"	"UOPS_EXECUTED.CORE_STALL_COUNT"	"Uops executed on any port (core count)"	2000000	0	0	0	0
"0xB1"	"0x1F"	"0x1F7"	"0,1,2,3"	"UOPS_EXECUTED.CORE_STALL_COUNT_NO_PORT5"	"Uops executed on ports 0-4 (core count)"	2000000	0	0	0	0
"0xB1"	"0x3F"	"0x1F3"	"0,1,2,3"	"UOPS_EXECUTED.CORE_STALL_CYCLES"	"Cycles no Uops issued on any port (core count)"	2000000	0	0	0	0
"0xB1"	"0x1F"	"0x1F3"	"0,1,2,3"	"UOPS_EXECUTED.CORE_STALL_CYCLES_NO_PORT5"	"Cycles no Uops issued on ports 0-4 (core count)"	2000000	0	0	0	0
"0xB1"	"0x1"	"0x53"	"0,1,2,3"	"UOPS_EXECUTED.PORT0"	"Uops executed on port 0"	2000000	0	0	0	0
"0xB1"	"0x40"	"0x53"	"0,1,2,3"	"UOPS_EXECUTED.PORT015"	"Uops issued on ports 0, 1 or 5"	2000000	0	0	0	0
"0xB1"	"0x40"	"0x1D3"	"0,1,2,3"	"UOPS_EXECUTED.PORT015_STALL_CYCLES"	"Cycles no Uops issued on ports 0, 1 or 5"	2000000	0	0	0	0
"0xB1"	"0x2"	"0x53"	"0,1,2,3"	"UOPS_EXECUTED.PORT1"	"Uops executed on port 1"	2000000	0	0	0	0
"0xB1"	"0x4"	"0x73"	"0,1,2,3"	"UOPS_EXECUTED.PORT2_CORE"	"Uops executed on port 2 (core count)"	2000000	0	0	0	0
"0xB1"	"0x80"	"0x73"	"0,1,2,3"	"UOPS_EXECUTED.PORT234_CORE"	"Uops issued on ports 2, 3 or 4"	2000000	0	0	0	0
"0xB1"	"0x8"	"0x73"	"0,1,2,3"	"UOPS_EXECUTED.PORT3_CORE"	"Uops executed on port 3 (core count)"	2000000	0	0	0	0
"0xB1"	"0x10"	"0x73"	"0,1,2,3"	"UOPS_EXECUTED.PORT4_CORE"	"Uops executed on port 4 (core count)"	2000000	0	0	0	0
"0xB1"	"0x20"	"0x53"	"0,1,2,3"	"UOPS_EXECUTED.PORT5"	"Uops executed on port 5"	2000000	0	0	0	0
"0xE"	"0x1"	"0x53"	"0,1,2,3"	"UOPS_ISSUED.ANY"	"Uops issued"	2000000	0	0	0	0
"0xE"	"0x1"	"0x1F3"	"0,1,2,3"	"UOPS_ISSUED.CORE_STALL_CYCLES"	"Cycles no Uops were issued on any thread"	2000000	0	0	0	0
"0xE"	"0x1"	"0x173"	"0,1,2,3"	"UOPS_ISSUED.CYCLES_ALL_THREADS"	"Cycles Uops were issued on either thread"	2000000	0	0	0	0
"0xE"	"0x2"	"0x53"	"0,1,2,3"	"UOPS_ISSUED.FUSED"	"Fused Uops issued"	2000000	0	0	0	0
"0xE"	"0x1"	"0x1D3"	"0,1,2,3"	"UOPS_ISSUED.STALL_CYCLES"	"Cycles no Uops were issued"	2000000	0	0	0	0
"0xC2"	"0x1"	"0x153"	"0,1,2,3"	"UOPS_RETIRED.ACTIVE_CYCLES"	"Cycles Uops are being retired"	2000000	1	0	0	0
"0xC2"	"0x1"	"0x53"	"0,1,2,3"	"UOPS_RETIRED.ANY"	"Uops retired (Precise Event)"	2000000	1	0	0	0
"0xC2"	"0x4"	"0x53"	"0,1,2,3"	"UOPS_RETIRED.MACRO_FUSED"	"Macro-fused Uops retired (Precise Event)"	2000000	1	0	0	0
"0xC2"	"0x2"	"0x53"	"0,1,2,3"	"UOPS_RETIRED.RETIRE_SLOTS"	"Retirement slots used (Precise Event)"	2000000	1	0	0	0
"0xC2"	"0x1"	"0x1D3"	"0,1,2,3"	"UOPS_RETIRED.STALL_CYCLES"	"Cycles Uops are not retiring (Precise Event)"	2000000	1	0	0	0
"0xC2"	"0x1"	"0x10D3"	"0,1,2,3"	"UOPS_RETIRED.TOTAL_CYCLES"	"Total cycles using precise uop retired event (Precise Event)"	2000000	1	0	0	0
